result-index	lemma
11690	vypražování
11691	připražit
11691	připražení
11692	zapražovat
11692	zapražování
11693	rozpražit
11693	rozpražení
11694	naprahnout
11694	naprahnutí
11695	zaprahovávat
11695	zaprahovávání
11696	zaprahnout
11696	zaprahnutí
11697	opražit
11697	opražení
11698	vypražit
11698	vypražení
11699	vypražovávat
11699	vypražovávání
11700	prahnout
11700	prahnutí
11701	zapražovávat
11701	zapražovávání
11702	napražit
11702	napražení
11703	upražit
11703	upražení
11704	spražit
11704	spražení
11705	zasnívávat
11705	zasnívávání
11706	prosnít
11706	prosnění
11707	snívat
11707	snívání
11708	snít
11708	snění
11709	usínat
11709	usínání
11710	dosnívávat
11710	dosnívávání
11711	vysnívávat
11711	vysnívávání
11712	vysnívat
11712	vysnívání
11713	usínávat
11713	usínávání
11714	vsnít
11714	vsnění
11715	dosnít
11715	dosnění
11716	usnít
11716	usnění
11717	zasnít
11717	zasnění
11718	snívávat
11718	snívávání
11719	odsnít
11719	odsnění
11720	rozesnít
11720	rozesnění
11721	vysnít
11721	vysnění
11722	zesnout
11722	zesnutí
11723	zasnívat
11723	zasnívání
11724	dosnívat
11724	dosnívání
11725	usnout
11725	usnutí
11726	zašoumat
11726	zašoumání
11727	zašoumávat
11727	zašoumávání
11728	imprimovat
11728	imprimování
11729	imprimovávat
11729	imprimovávání
11730	lifrovávat
11730	lifrovávání
11731	vylifrovat
11731	vylifrování
11732	lifrovat
11732	lifrování
11733	odlifrovávat
11733	odlifrovávání
11734	vylifrovávat
11734	vylifrovávání
11735	odlifrovat
11735	odlifrování
11736	zvápenět
11736	zvápenění
11737	vápenět
11737	vápenění
11738	dokrakonošovat
11738	dokrakonošování
11739	dokrakonošovávat
11739	dokrakonošovávání
11740	sebeohlupovat
11740	sebeohlupování
11741	sebeohlupovávat
11741	sebeohlupovávání
11742	bužírovávat
11742	bužírovávání
11743	debužírovat
11743	debužírování
11744	zadebužírovávat
11744	zadebužírovávání
11745	bužírovat
11745	bužírování
11746	zadebužírovat
11746	zadebužírování
11747	debužírovávat
11747	debužírovávání
11748	unimrat
11748	unimrání
11749	nimrat
11749	nimrání
11750	donimrat
11750	donimrání
11751	donimrávat
11751	donimrávání
11752	ponimrávat
11752	ponimrávání
11753	ponimrat
11753	ponimrání
11754	nimrávat
11754	nimrávání
11755	unimrávat
11755	unimrávání
11756	sebezpytovávat
11756	sebezpytovávání
11757	sebezpytovat
11757	sebezpytování
11758	ucelovávat
11758	ucelovávání
11759	celovat
11759	celování
11760	pocelovávat
11760	pocelovávání
11761	ucelovat
11761	ucelování
11762	celovávat
11762	celovávání
11763	pocelovat
11763	pocelování
11764	sebeuzdravovávat
11764	sebeuzdravovávání
11765	sebeuzdravovat
11765	sebeuzdravování
11766	dovolenkařit
11766	dovolenkaření
11767	dovolenkařívat
11767	dovolenkařívání
11768	zabstraktňovávat
11768	zabstraktňovávání
11769	zabstraktňovat
11769	zabstraktňování
11770	zplamenat
11770	zplamenání
11771	zplamenávat
11771	zplamenávání
11772	poarabštit
11772	poarabštění
11773	vzněcovat
11773	vzněcování
11774	vznítit
11774	vznícení
11775	vzněcovávat
11775	vzněcovávání
11776	zkostrbatět
11776	zkostrbatění
11777	zkopkovávat
11777	zkopkovávání
11778	zkopkovat
11778	zkopkování
11779	kopkovat
11779	kopkování
11780	kopkovávat
11780	kopkovávání
11781	zrýžkovávat
11781	zrýžkovávání
11782	prorýhovávat
11782	prorýhovávání
11783	rýhovat
11783	rýhování
11784	prorýhovat
11784	prorýhování
11785	zryhovávat
11785	zryhovávání
11786	narýhovávat
11786	narýhovávání
11787	rozrýhovávat
11787	rozrýhovávání
11788	rýžkovávat
11788	rýžkovávání
11789	narýhovat
11789	narýhování
11790	rýžkovat
11790	rýžkování
11791	rozrýhovat
11791	rozrýhování
11792	rýhovávat
11792	rýhovávání
11793	vyrýhovávat
11793	vyrýhovávání
11794	zryhovat
11794	zryhování
11795	zrýžkovat
11795	zrýžkování
11796	vyrýhovat
11796	vyrýhování
11797	rotovat
11797	rotování
11798	zarotovat
11798	zarotování
11799	zarotovávat
11799	zarotovávání
11800	rotovávat
11800	rotovávání
11801	přešupačit
11801	přešupačení
11802	šupačívat
11802	šupačívání
11803	zhlídat
11803	zhlídání
11804	zhlídávat
11804	zhlídávání
11805	oklovat
11805	oklování
11806	klobnout
11806	klovnutí
11807	zaklobávat
11807	zaklobávání
11808	odklovat
11808	odklování
11809	uklobnout
11809	uklobnutí
11810	klovávat
11810	klovávání
11811	doklovávat
11811	doklovávání
11812	proklobat
11812	proklování
11813	poklofávat
11813	poklofávání
11814	zaklobat
11814	zaklobání
11815	rozklobávat
11815	rozklovávání
11816	proklobávat
11816	proklovávání
11817	klovat
11817	klování
11818	uklovat
11818	uklování
11819	poklobat
11819	poklofání
11820	rozklobnout
11820	rozklovnutí
11821	vyklobávat
11821	vyklovávání
11822	uklovávat
11822	uklovávání
11823	rozklobat
11823	rozklování
11824	odklovávat
11824	odklovávání
11825	zaklovnout
11825	zaklovnutí
11826	oklovávat
11826	oklovávání
11827	proklobnout
11827	proklovnutí
11828	poklovávat
11828	poklovávání
11829	vyklovnout
11829	vyklovnutí
11830	vyklovat
11830	vyklování
11831	doklovat
11831	doklování
11832	zaměkat
11832	zaměkání
11833	zaměkávat
11833	zaměkávání
11834	nuancovávat
11834	nuancovávání
11835	nuancovat
11835	nuancování
11836	lát
11836	lání
11837	zalát
11837	zalání
11838	zlát
11838	zlání
11839	sebeovládávat
11839	sebeovládávání
11840	sebeovládat
11840	sebeovládání
11841	dopilířovávat
11841	dopilířovávání
11842	zapilířovávat
11842	zapilířovávání
11843	pilířovávat
11843	pilířovávání
11844	odpilířovat
11844	odpilířování
11845	přepilířovávat
11845	přepilířovávání
11846	přepilířovat
11846	přepilířování
11847	pilířovat
11847	pilířování
11848	opilířovat
11848	opilířování
11849	opilířovávat
11849	opilířovávání
11850	odpilířovávat
11850	odpilířovávání
11851	zapilířovat
11851	zapilířování
11852	dopilířovat
11852	dopilířování
11853	zosobit
11853	zosobení
11854	zosobovávat
11854	zosobovávání
11855	osobit
11855	osobení
11856	zosobovat
11856	zosobování
11857	osobívat
11857	osobívání
11858	osobovat
11858	osobování
11859	osobovávat
11859	osobovávání
11860	napipetovat
11860	napipetování
11861	napipetovávat
11861	napipetovávání
11862	odpipetovat
11862	odpipetování
11863	pipetovat
11863	pipetování
11864	odpipetovávat
11864	odpipetovávání
11865	pipetovávat
11865	pipetovávání
11866	přetabelovávat
11866	přetabelovávání
11867	vytabelovat
11867	vytabelování
11868	odtabelovávat
11868	odtabelovávání
11869	tabelovávat
11869	tabelovávání
11870	tabelovat
11870	tabelování
11871	vytabelovávat
11871	vytabelovávání
11872	natabelovávat
11872	natabelovávání
11873	přetabelovat
11873	přetabelování
11874	dotabelovávat
11874	dotabelovávání
11875	natabelovat
11875	natabelování
11876	odtabelovat
11876	odtabelování
11877	dotabelovat
11877	dotabelování
11878	přitabelovat
11878	přitabelování
11879	ztabelovávat
11879	ztabelovávání
11880	ztabelovat
11880	ztabelování
11881	přitabelovávat
11881	přitabelovávání
11882	odrýglovat
11882	odrýglování
11883	odrýglovávat
11883	odrýglovávání
11884	odespat
11884	odespání
11885	odpotácet
11885	odpotácení
11886	připotácet
11886	připotácení
11887	zapotácet
11887	zapotácení
11888	potácet
11888	potácení
11889	propotácet
11889	propotácení
11890	vypotácet
11890	vypotácení
11891	dopotácet
11891	dopotácení
11892	potácívat
11892	potácívání
11893	rozpotácet
11893	rozpotácení
11894	vpotácet
11894	vpotácení
11895	zainteresovávat
11895	zainteresovávání
11896	interesovat
11896	interesování
11897	dezinteresovat
11897	dezinteresování
11898	dezinteresovávat
11898	dezinteresovávání
11899	zainteresovat
11899	zainteresování
11900	interesovávat
11900	interesovávání
11901	rozkřapávat
11901	rozkřapávání
11902	rozkřapat
11902	rozkřapání
11903	rozkřápnout
11903	rozkřápnutí
11904	nakřapnout
11904	nakřapnutí
11905	vykřápnout
11905	vykřápnutí
11906	vykřápat
11906	vykřápání
11907	křapat
11907	křapání
11908	zakřapat
11908	zakřapání
11909	křapávat
11909	křapávání
11910	vykřápávat
11910	vykřápávání
11911	zakřapnout
11911	zakřapnutí
11912	zakřapávat
11912	zakřapávání
11913	křapnout
11913	křapnutí
11914	abgébovávat
11914	abgébovávání
11915	abgébovat
11915	abgébování
11916	zahášet
11916	zahášení
11917	zahášívat
11917	zahášívání
11918	dokormidlovat
11918	dokormidlování
11919	prokormidlovat
11919	prokormidlování
11920	dokormidlovávat
11920	dokormidlovávání
11921	vykormidlovat
11921	vykormidlování
11922	kormidlovat
11922	kormidlování
11923	kormidlovávat
11923	kormidlovávání
11924	zakormidlovávat
11924	zakormidlovávání
11925	nakormidlovat
11925	nakormidlování
11926	ukormidlovávat
11926	ukormidlovávání
11927	prokormidlovávat
11927	prokormidlovávání
11928	zakormidlovat
11928	zakormidlování
11929	nakormidlovávat
11929	nakormidlovávání
11930	vykormidlovávat
11930	vykormidlovávání
11931	ukormidlovat
11931	ukormidlování
11932	znovudosáhnout
11932	znovudosažení
11933	klihovatět
11933	klihovatění
11934	klihovatívat
11934	klihovatívání
11935	zklihovatět
11935	zklihovatění
11936	zesyrovatět
11936	zesyrovatění
11937	zachrnět
11937	zachrnění
11938	vychrnět
11938	vychrnění
11939	chrnět
11939	chrnění
11940	prochrnět
11940	prochrnění
11941	trápívat
11941	trápívání
11942	ztrapňovat
11942	ztrapňování
11943	ztrapnit
11943	ztrapnění
11944	trápit
11944	trápení
11945	ztrapňovávat
11945	ztrapňovávání
11946	protrápit
11946	protrápení
11947	ztrápit
11947	ztrápení
11948	natrápit
11948	natrápení
11949	utrápit
11949	utrápení
11950	vytrápit
11950	vytrápení
11951	dotrápit
11951	dotrápení
11952	potrápit
11952	potrápení
11953	zatrápit
11953	zatrápení
11954	posmívávat
11954	posmívávání
11955	zausmívávat
11955	zausmívávání
11956	odusmívávat
11956	odusmívávání
11957	usmívat
11957	usmívání
11958	zaposmívávat
11958	zaposmívávání
11959	rozesmát
11959	rozesmání
11960	vyposmívat
11960	vyposmívání
11961	usmívávat
11961	usmívávání
11962	nasmát
11962	nasmání
11963	pousmívat
11963	pousmívání
11964	rozesmívávat
11964	rozesmívávání
11965	zasmávávat
11965	zasmávávání
11966	zasmát
11966	zasmání
11967	vyposmívávat
11967	vyposmívávání
11968	smát
11968	smání
11969	vynasmát
11969	vynasmání
11970	naposmívávat
11970	naposmívávání
11971	pousmát
11971	pousmání
11972	odusmívat
11972	odusmívání
11973	smávávat
11973	smávávání
11974	prosmát
11974	prosmání
11975	vysmívat
11975	vysmívání
11976	rozesmívat
11976	rozesmívání
11977	zaposmívat
11977	zaposmívání
11978	zausmívat
11978	zausmívání
11979	dosmát
11979	dosmání
11980	rozesmávat
11980	rozesmávání
11981	vysmát
11981	vysmání
11982	rozesmávávat
11982	rozesmávávání
11983	smávat
11983	smávání
11984	zasmávat
11984	zasmávání
11985	naposmívat
11985	naposmívání
11986	usmát
11986	usmání
11987	vysmívávat
11987	vysmívávání
11988	pousmívávat
11988	pousmívávání
11989	posmívat
11989	posmívání
11990	bzikávat
11990	bzikávání
11991	zabzikávat
11991	zabzikávání
11992	probzíkávat
11992	probzíkávání
11993	zabzikat
11993	zabzikání
11994	ubzíkávat
11994	ubzíkávání
11995	bzikat
11995	bzikání
11996	probzíkat
11996	probzíkání
11997	nabzíkat
11997	nabzíkání
11998	ubzíkat
11998	ubzíkání
11999	dobzíkat
11999	dobzíkání
12000	nabzíkávat
12000	nabzíkávání
12001	dobzíkávat
12001	dobzíkávání
12002	vychechtnout
12002	vychechtnutí
12003	avisovávat
12003	avisovávání
12004	doavízovat
12004	doavízování
12005	avisovat
12005	avisování
12006	doavízovávat
12006	doavízovávání
12007	nadatlovávat
12007	nadatlovávání
12008	dodatlovat
12008	dodatlování
12009	udatlovat
12009	udatlování
12010	udatlovávat
12010	udatlovávání
12011	dodatlovávat
12011	dodatlovávání
12012	datlovat
12012	datlování
12013	datlovávat
12013	datlovávání
12014	nadatlovat
12014	nadatlování
12015	ztlustnout
12015	ztlustnutí
12016	připosrazit
12016	připosražení
12017	zahaprovat
12017	zahaprování
12018	haprovat
12018	haprování
12019	rozhaprovávat
12019	rozhaprovávání
12020	dohaprovat
12020	dohaprování
12021	dohaprovávat
12021	dohaprovávání
12022	haprovávat
12022	haprovávání
12023	rozhaprovat
12023	rozhaprování
12024	zahaprovávat
12024	zahaprovávání
12025	dosurfovávat
12025	dosurfovávání
12026	dosurfovat
12026	dosurfování
12027	zasurfovat
12027	zasurfování
12028	serfovávat
12028	serfovávání
12029	serfovat
12029	serfování
12030	prosurfovat
12030	prosurfování
12031	prosurfovávat
12031	prosurfovávání
12032	zasurfovávat
12032	zasurfovávání
12033	dosamoorganizovávat
12033	dosamoorganizovávání
12034	samoorganizovat
12034	samoorganizování
12035	samoorganizovávat
12035	samoorganizovávání
12036	dosamoorganizovat
12036	dosamoorganizování
12037	odbreberkovat
12037	odbreberkování
12038	odbreberkovávat
12038	odbreberkovávání
12039	rozbřesknout
12039	rozbřesknutí
12040	rozbřeskovat
12040	rozbřeskování
12041	rozbřeskovávat
12041	rozbřeskovávání
12042	zkosmopolitizovat
12042	zkosmopolitizování
12043	kosmopolitizovávat
12043	kosmopolitizovávání
12044	zkosmopolitizovávat
12044	zkosmopolitizovávání
12045	kosmopolitizovat
12045	kosmopolitizování
12046	vyhřívat
12046	vyhřívání
12047	vyhřívávat
12047	vyhřívávání
12048	seslábnout
12048	seslábnutí
12049	odmoderovat
12049	odmoderování
12050	moderovat
12050	moderování
12051	odmoderovávat
12051	odmoderovávání
12052	moderovávat
12052	moderovávání
12053	zasídlet
12053	zasídlení
12054	odfáčovávat
12054	odfáčovávání
12055	odfáčovávávat
12055	odfáčovávávání
12056	uhejbat
12056	uhejbání
12057	uhejbávat
12057	uhejbávání
